candidate_id,selected_function_id,project,source_path,function_name,producer,producer_version,build_view,compiler,compiler_flags,architecture,raw_output_path,normalized_candidate_path,transformation_log_path,compile_log_path,parse_status,compile_status,harness_status,final_candidate_status,non_evaluable_reason,prompt_hash,binary_hash,normalized_candidate_hash,raw_output_hash
phase3ar::mpack_src_mpack_mpack-common.c_mpack_hex_char_0002_114e163a936d::mycodex_api::clang_O2::4a3d8c9e7287,mpack::src_mpack_mpack-common.c::mpack_hex_char::0002::114e163a936d,mpack,src/mpack/mpack-common.c,mpack_hex_char,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_mpack_src_mpack_mpack-common.c_mpack_hex_char_0002_114e163a936d_mycodex_api_clang_O2_4a3d8c9e7287/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_mpack_src_mpack_mpack-common.c_mpack_hex_char_0002_114e163a936d_mycodex_api_clang_O2_4a3d8c9e7287/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_mpack_src_mpack_mpack-common.c_mpack_hex_char_0002_114e163a936d_mycodex_api_clang_O2_4a3d8c9e7287/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_mpack_src_mpack_mpack-common.c_mpack_hex_char_0002_114e163a936d_mycodex_api_clang_O2_4a3d8c9e7287/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,api_exception,2f626a76c82cb97d9f32bb284f3ff2cdd90f5ec169cbc6cf4cfdf07492c1c315,7f22799dc2bca2e9abf6603d1dcf02be7c3827d668f4a98571ab32f9585fb048,,
phase3ar::klib_kbit.h_kbi_popcount64_0001_b27ff1549a54::ghidra::clang_O2::523af8bf4c3b,klib::kbit.h::kbi_popcount64::0001::b27ff1549a54,klib,kbit.h,kbi_popcount64,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_ghidra_clang_O2_523af8bf4c3b/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_ghidra_clang_O2_523af8bf4c3b/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_ghidra_clang_O2_523af8bf4c3b/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_ghidra_clang_O2_523af8bf4c3b/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,eae6d404aed15548f03ed0178bbef0559f13ce9ffe1be6f80ae5d0c4b477fcf5,0915a3a7f495101be7821d44b2263ad2821e328085817cd5eeed17d75397fd12,72cbd3d2a675d82bdab459cde1d1d7252bde3772d174dffcfe96483c614cdae4
phase3ar::klib_kbit.h_kbi_popcount64_0001_b27ff1549a54::angr::clang_O2::1654d8b0b266,klib::kbit.h::kbi_popcount64::0001::b27ff1549a54,klib,kbit.h,kbi_popcount64,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_angr_clang_O2_1654d8b0b266/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_angr_clang_O2_1654d8b0b266/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_angr_clang_O2_1654d8b0b266/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_angr_clang_O2_1654d8b0b266/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,eae6d404aed15548f03ed0178bbef0559f13ce9ffe1be6f80ae5d0c4b477fcf5,b143afe355f3eb5d5fd695ce14367d2e6d667ebac7106ca6a0b5a5c5c6a5bf6e,ce81ca3374cfa9597c65e062dc696514cbff7b63465e3d0443ddc373582e3d35
phase3ar::klib_kbit.h_kbi_popcount64_0001_b27ff1549a54::mycodex_api::clang_O2::b4f2e663aa99,klib::kbit.h::kbi_popcount64::0001::b27ff1549a54,klib,kbit.h,kbi_popcount64,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_mycodex_api_clang_O2_b4f2e663aa99/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_mycodex_api_clang_O2_b4f2e663aa99/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_mycodex_api_clang_O2_b4f2e663aa99/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_popcount64_0001_b27ff1549a54_mycodex_api_clang_O2_b4f2e663aa99/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,api_exception,aa1244d98809a28b7d6e706d4029460f7d411d2f19096bcfa7356a10d624862d,eae6d404aed15548f03ed0178bbef0559f13ce9ffe1be6f80ae5d0c4b477fcf5,,
phase3ar::klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0::ghidra::clang_O2::e44db8eb868c,klib::kbit.h::kbi_DNAcount64::0002::3ec293d4e9c0,klib,kbit.h,kbi_DNAcount64,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_ghidra_clang_O2_e44db8eb868c/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_ghidra_clang_O2_e44db8eb868c/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_ghidra_clang_O2_e44db8eb868c/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_ghidra_clang_O2_e44db8eb868c/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,c5f3506fb156c4c51e0d795c145735eea38d651fbd26da335550b972972cf998,f21ce51215de7bbd46bcadd486ec9a94b437b9d3c773d112a48e9c4093b6c55d,b2b4faedcc03d9f4c5459948c388e69fc7b81e9183331557fa1cd44ef94027a1
phase3ar::klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0::angr::clang_O2::fe48fa613d12,klib::kbit.h::kbi_DNAcount64::0002::3ec293d4e9c0,klib,kbit.h,kbi_DNAcount64,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_angr_clang_O2_fe48fa613d12/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_angr_clang_O2_fe48fa613d12/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_angr_clang_O2_fe48fa613d12/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_angr_clang_O2_fe48fa613d12/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,c5f3506fb156c4c51e0d795c145735eea38d651fbd26da335550b972972cf998,1d6f79e6348cf20f2db3a35e5435f2ea0a6e2cf38aef19365c89aa3e52bde6d8,23b264199b7e52d559e7ec3d94b0c28a9c78f05b70adee10da6512ce10a8614b
phase3ar::klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0::mycodex_api::clang_O2::917b59bf0bb2,klib::kbit.h::kbi_DNAcount64::0002::3ec293d4e9c0,klib,kbit.h,kbi_DNAcount64,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_mycodex_api_clang_O2_917b59bf0bb2/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_mycodex_api_clang_O2_917b59bf0bb2/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_mycodex_api_clang_O2_917b59bf0bb2/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_kbit.h_kbi_DNAcount64_0002_3ec293d4e9c0_mycodex_api_clang_O2_917b59bf0bb2/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,api_exception,99f98398550e0b41149696038486015bd884ee6c6a0f60441e41a4e20b8250e6,c5f3506fb156c4c51e0d795c145735eea38d651fbd26da335550b972972cf998,,
phase3ar::klib_krng.h_kr_splitmix64_0001_86fefd5b3221::ghidra::clang_O2::867b73894bb0,klib::krng.h::kr_splitmix64::0001::86fefd5b3221,klib,krng.h,kr_splitmix64,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_ghidra_clang_O2_867b73894bb0/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_ghidra_clang_O2_867b73894bb0/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_ghidra_clang_O2_867b73894bb0/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_ghidra_clang_O2_867b73894bb0/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,b6bb8cdc2da9129497a102c2bbb46eae8e1985b8d641438bda545cbd85a40d90,8e4876be112375b72f3aba86564be6d84e587a4e3db973c2b5a69fee1d7e2b23,e9062fb75c2c14878046683eb62490f56a0ad80f59f21db09703e57f73e1ad26
phase3ar::klib_krng.h_kr_splitmix64_0001_86fefd5b3221::angr::clang_O2::c47cd731045a,klib::krng.h::kr_splitmix64::0001::86fefd5b3221,klib,krng.h,kr_splitmix64,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_angr_clang_O2_c47cd731045a/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_angr_clang_O2_c47cd731045a/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_angr_clang_O2_c47cd731045a/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_angr_clang_O2_c47cd731045a/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,b6bb8cdc2da9129497a102c2bbb46eae8e1985b8d641438bda545cbd85a40d90,06797a79fa3429730346d53688556222f1c5f9031f3d9b694bc92496f7ed5547,4da9e7369c484bf37215d153be9efa53f96940c62556a47a3f8473232fe567e5
phase3ar::klib_krng.h_kr_splitmix64_0001_86fefd5b3221::mycodex_api::clang_O2::33df5ba42579,klib::krng.h::kr_splitmix64::0001::86fefd5b3221,klib,krng.h,kr_splitmix64,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_mycodex_api_clang_O2_33df5ba42579/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_mycodex_api_clang_O2_33df5ba42579/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_mycodex_api_clang_O2_33df5ba42579/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_klib_krng.h_kr_splitmix64_0001_86fefd5b3221_mycodex_api_clang_O2_33df5ba42579/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,api_exception,23d2b8d538dd5dc39534397251ef943d24754f662a2e5df5a92b8e56be92024f,b6bb8cdc2da9129497a102c2bbb46eae8e1985b8d641438bda545cbd85a40d90,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a::ghidra::clang_O2::f4b4bfeb6108,nanoprintf::nanoprintf.h::npf__id_sc::0014::9ad640714c4a,nanoprintf,nanoprintf.h,npf__id_sc,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_ghidra_clang_O2_f4b4bfeb6108/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_ghidra_clang_O2_f4b4bfeb6108/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_ghidra_clang_O2_f4b4bfeb6108/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_ghidra_clang_O2_f4b4bfeb6108/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,041f19d2262f78dc733f9271627aec82c387f7231551cf9dd8b069315c6f456a,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a::angr::clang_O2::83583d7ddd71,nanoprintf::nanoprintf.h::npf__id_sc::0014::9ad640714c4a,nanoprintf,nanoprintf.h,npf__id_sc,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_angr_clang_O2_83583d7ddd71/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_angr_clang_O2_83583d7ddd71/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_angr_clang_O2_83583d7ddd71/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_angr_clang_O2_83583d7ddd71/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,041f19d2262f78dc733f9271627aec82c387f7231551cf9dd8b069315c6f456a,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a::mycodex_api::clang_O2::d4747ba6fbf2,nanoprintf::nanoprintf.h::npf__id_sc::0014::9ad640714c4a,nanoprintf,nanoprintf.h,npf__id_sc,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_mycodex_api_clang_O2_d4747ba6fbf2/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_mycodex_api_clang_O2_d4747ba6fbf2/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_mycodex_api_clang_O2_d4747ba6fbf2/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_sc_0014_9ad640714c4a_mycodex_api_clang_O2_d4747ba6fbf2/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,041f19d2262f78dc733f9271627aec82c387f7231551cf9dd8b069315c6f456a,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1::ghidra::clang_O2::af216c8b8fde,nanoprintf::nanoprintf.h::npf__id_ul::0010::56c5a22467f1,nanoprintf,nanoprintf.h,npf__id_ul,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_ghidra_clang_O2_af216c8b8fde/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_ghidra_clang_O2_af216c8b8fde/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_ghidra_clang_O2_af216c8b8fde/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_ghidra_clang_O2_af216c8b8fde/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,d7067b5fd75051f0f1d82cc8cc2909f9e97c2abc1b5058ecc255fcf513d73cad,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1::angr::clang_O2::050bb59c1efd,nanoprintf::nanoprintf.h::npf__id_ul::0010::56c5a22467f1,nanoprintf,nanoprintf.h,npf__id_ul,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_angr_clang_O2_050bb59c1efd/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_angr_clang_O2_050bb59c1efd/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_angr_clang_O2_050bb59c1efd/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_angr_clang_O2_050bb59c1efd/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,d7067b5fd75051f0f1d82cc8cc2909f9e97c2abc1b5058ecc255fcf513d73cad,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1::mycodex_api::clang_O2::42e529ad72ce,nanoprintf::nanoprintf.h::npf__id_ul::0010::56c5a22467f1,nanoprintf,nanoprintf.h,npf__id_ul,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_mycodex_api_clang_O2_42e529ad72ce/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_mycodex_api_clang_O2_42e529ad72ce/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_mycodex_api_clang_O2_42e529ad72ce/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_ul_0010_56c5a22467f1_mycodex_api_clang_O2_42e529ad72ce/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,d7067b5fd75051f0f1d82cc8cc2909f9e97c2abc1b5058ecc255fcf513d73cad,,
phase3ar::nanoprintf_nanoprintf.h_npf__id_c_0013_36e5d4fdf359::ghidra::clang_O2::13d150a6affd,nanoprintf::nanoprintf.h::npf__id_c::0013::36e5d4fdf359,nanoprintf,nanoprintf.h,npf__id_c,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/raw/phase3ar_nanoprintf_nanoprintf.h_npf__id_c_0013_36e5d4fdf359_ghidra_clang_O2_13d150a6affd/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_c_0013_36e5d4fdf359_ghidra_clang_O2_13d150a6affd/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/normalized/phase3ar_nanoprintf_nanoprintf.h_npf__id_c_0013_36e5d4fdf359_ghidra_clang_O2_13d150a6affd/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3ar_recovery_run2/compile/phase3ar_nanoprintf_nanoprintf.h_npf__id_c_0013_36e5d4fdf359_ghidra_clang_O2_13d150a6affd/compile_log.json,parse_failure,non_evaluable,not_run,harness_failure,target_symbol_or_disassembly_missing,,4e5b969c37735c2dc22a7b09f46501c39c7bd69ff32c7bc4f2c3b4673529e2c2,,
